"","1809","1822","1826","1832","1843","1863","1907","1927","1985","2434","1816","1830","1866","1928","1969","1988","2584","2605","2473","2462","1807","1812","1869","2002","2453","2553","2508","2483","2443","2433"
"P25311"," 0.077970721","-0.030704941","-0.101266468","-0.030704941"," 0.019023662","-0.068555634"," 0.002891779","-0.083664202","-0.076943814","-0.061149867"," 0.011337500"," 0.002891779","-0.076943814","-0.013227727","-0.022750716","-0.230547347","-0.133824295"," 0.718854115","-0.281145885"," 0.088023145","-0.054727389","-0.013227727","-0.013227727"," 0.125867826","-0.265564578"," 0.057891933","-0.124973714"," 0.002891779","-0.090185772"," 0.665692321"
"P02774","-0.19899735","-0.07182273","-0.33978029","-0.10772683","-0.21706692","-0.03675901"," 0.12973758","-0.11391618","-0.09384660"," 0.27821371","-0.05527597","-0.04274297","-0.07396951"," 0.09471922","-0.04100623","-0.12069432","-0.19899735","-0.19073338"," 0.43887229"," 0.47259369","-0.08209055","-0.17959765","-0.25868116","-0.22750695"," 0.54751228"," 0.66021971","-0.18483151"," 0.58220866","-0.18320216","-0.18483151"
"Q5H9A7","-0.128388387"," 0.105132792","-0.102137897","-0.005179018"," 0.133815803","-0.060534299"," 0.244603310","-0.056202025"," 0.075687534","-0.085355840","-0.015428806","-0.077687223","-0.093150205"," 0.004148963"," 0.087887227","-0.216379272","-0.149462924"," 0.038061915","-0.102137897","-0.141835999","-0.077687223","-0.149462924","-0.023742974"," 0.025885486","-0.470235081"," 0.075687534"," 0.327536881"," 0.218908401"," 0.529764919"," 0.087887227"
"Q99541"," 0.225229292","-0.161658760"," 0.359920704"," 0.140356383","-0.236436177","-0.007848491","-0.015587873"," 0.091179647"," 0.016797952"," 0.164172469","-0.079069484"," 0.152058836","-0.190377992"," 0.061585256","-0.007848491","-0.129570126","-0.371478474"," 0.628521526","-0.007848491","-0.079069484","-0.071503346","-0.194673070"," 0.021099664"," 0.181296378"," 0.081024919"," 0.081024919","-0.250241571","-0.231320685","-0.231320685"," 0.061585256"
"P18065"," 0.289462832","-0.064188272","-0.038504700"," 0.214339982"," 0.013379995"," 0.393324413","-0.038504700","-0.038504700","-0.133126267","-0.047988134"," 0.096919202"," 0.327141951"," 0.021707566"," 0.013379995","-0.159504005","-0.367179464","-0.326663174"," 0.108810682"," 0.632820536","-0.337747190","-0.262548777","-0.007154132"," 0.423514234","-0.274836924","-0.133126267"," 0.001762692","-0.072827462","-0.047988134","-0.026667773","-0.159504005"
"P23284"," 0.08623479","-0.13254037","-0.17295101"," 0.10773283","-0.17295101"," 0.25119111"," 0.08623479","-0.24430475","-0.27163914","-0.30606753"," 0.04569781"," 0.14321186"," 0.00463577","-0.30606753"," 0.47751266","-0.22852117","-0.30606753","-0.02491674"," 0.14321186","-0.35177578","-0.30606753","-0.10376420"," 0.16103929","-0.19347921"," 0.12362269"," 0.64822422"," 0.35403736","-0.14710334"," 0.57148281"," 0.06414699"
"P02787","-0.130357718","-0.302778245"," 0.230600861"," 0.277642227"," 0.394607876"," 0.206911204","-0.182098152"," 0.394607876","-0.150323013"," 0.089269029"," 0.024281903"," 0.009552193"," 0.035169081","-0.018222346"," 0.035169081"," 0.560755392","-0.335809046","-0.206107685","-0.023895341","-0.357854427"," 0.394607876","-0.206107685","-0.259239766","-0.206107685","-0.439244608"," 0.048590902"," 0.024281903"," 0.089269029"," 0.105213734","-0.102384448"
"P02766"," 0.068921770","-0.429600506"," 0.058845152"," 0.163040493"," 0.192075956"," 0.032013804"," 0.369641369","-0.179464619","-0.090614663","-0.100172457","-0.125915572"," 0.068921770","-0.008581658","-0.236211384","-0.070646989","-0.143403270","-0.287300194"," 0.501011025"," 0.479667654","-0.308422303"," 0.287643168"," 0.356155981"," 0.022312430","-0.498988975","-0.031925463"," 0.092266340","-0.090614663"," 0.123396065","-0.070646989","-0.143403270"
"P07602"," 0.268683449"," 0.231377702"," 0.014059348","-0.252424912"," 0.075714765","-0.273209384","-0.189904730","-0.010284632","-0.033395038"," 0.140229444"," 0.127043354"," 0.060051132"," 0.268683449","-0.153815909"," 0.655671019","-0.023044669","-0.290287044","-0.100550630","-0.073803549","-0.290287044","-0.119800610"," 0.105574224","-0.180409914"," 0.001327841","-0.079196828","-0.033395038"," 0.182124319","-0.344328981"," 0.350993905","-0.033395038"
"P02649","-0.009147742"," 0.002341836","-0.117073932"," 0.049297619"," 0.133844729"," 0.111774200"," 0.216813156","-0.126596370"," 0.078126366","-0.117073932","-0.074935943","-0.272857514"," 0.065082401","-0.027285706"," 0.160577957","-0.213829016","-0.238544890"," 0.578465566"," 0.029938020"," 0.012485768"," 0.160577957","-0.159780310","-0.074935943","-0.421534434","-0.153547977"," 0.133844729"," 0.049297619"," 0.175541403"," 0.100205806","-0.051071423"
"P08779","-0.08537984","-0.19926585","-0.15959689","-0.20016215","-0.19720565","-0.09558207","-0.07043067","-0.12787806","-0.19720565"," 0.36780035","-0.19804261","-0.08369018","-0.13482406","-0.19063717","-0.12532254","-0.17751525"," 0.31800778"," 0.24134720"," 0.16808658"," 0.37430569","-0.19926585","-0.11444568","-0.08275809","-0.19416736"," 0.26300425"," 0.15632041"," 0.79983785"," 0.02715891","-0.16995110"," 0.28745767"
"P63313","-0.16845736"," 0.20939804","-0.16845736"," 0.33140049","-0.17358407","-0.10193384","-0.05724716","-0.41673359","-0.43002678"," 0.01779817"," 0.01336733"," 0.04861598","-0.13656815"," 0.05762382","-0.48681451"," 0.13538764","-0.01818011"," 0.12882389"," 0.30365858","-0.03787999","-0.00802309"," 0.12071994","-0.57861873"," 0.03941346"," 0.39009589"," 0.03941346"," 0.31693976"," 0.01779817"," 0.42138127"," 0.19068885"
"E9PDQ1","-0.09392375","-0.11088551","-0.19922666","-0.05117760","-0.11088551"," 0.09206735","-0.33944063","-0.14420223","-0.12561729"," 0.10922875","-0.10820593","-0.19922666","-0.09837710"," 0.03691553"," 0.05714947","-0.15951088","-0.02967877"," 0.05164561"," 0.60634846","-0.03817584","-0.39365154","-0.08874303"," 0.33455516","-0.14725199"," 0.14445518"," 0.31879268"," 0.11439018"," 0.36629679"," 0.13494182"," 0.07139392"
"CON__P02668"," 0.0967022424","-0.1437541316","-0.0816524736","-0.1538430354","-0.1070218563","-0.1301754988","-0.0389539464","-0.0039414788","-0.1374028834"," 0.1497814702","-0.1416889221","-0.1568116306"," 0.0674134877","-0.0358802525","-0.1498156460"," 0.1600769224"," 0.8286588169","-0.0053444540","-0.0878982748","-0.0197647117","-0.1546785560","-0.1593259492","-0.1713411831","-0.1416889221"," 0.5059386211"," 0.1734977883","-0.0003969729"," 0.0367700202"," 0.0029383831","-0.0003969729"
"P01024"," 0.04988638","-0.03426183"," 0.11301234","-0.39947615"," 0.31923998","-0.21929736","-0.20072506"," 0.06424253"," 0.33919311","-0.20072506","-0.32734125","-0.16476871"," 0.13504916","-0.19167469"," 0.06424253"," 0.06424253"," 0.06424253"," 0.13504916","-0.55783145","-0.03426183"," 0.33919311"," 0.06424253","-0.03426183"," 0.44216855"," 0.01841039","-0.16476871"," 0.31923998","-0.07057677","-0.21929736"," 0.28761327"
"P49327"," 0.38401473"," 0.55353274","-0.13921383"," 0.23083241"," 0.32180072","-0.27186788","-0.15981294"," 0.23083241","-0.20190538","-0.08338904"," 0.36073791"," 0.17807699","-0.11402065"," 0.23083241","-0.12244608"," 0.27353556","-0.44646726","-0.33976777","-0.21921840","-0.27186788"," 0.17807699"," 0.23083241"," 0.20800864"," 0.46848694","-0.12244608","-0.39814873","-0.25276940","-0.16853222","-0.21921840","-0.31850891"
"H0YH81","-0.130662176","-0.110227357","-0.135130578","-0.119950701","-0.085711533","-0.085711533","-0.091047695","-0.102173859","-0.097445696","-0.097445696","-0.098269801","-0.110227357","-0.105841324","-0.084316735","-0.105841324","-0.113647256"," 0.821691715"," 0.043859420"," 0.097546460"," 0.864869422","-0.113647256","-0.118471358","-0.128029152","-0.096430319","-0.024774512","-0.074965764"," 0.054829663","-0.004111967"," 0.058286250"," 0.292998018"
"P81605"," 0.009856614"," 0.062397638"," 0.041697126","-0.212721882","-0.261173870"," 0.461224305","-0.079806922"," 0.169653241"," 0.013879111"," 0.041697126"," 0.184101034"," 0.213195204"," 0.062397638","-0.214755570","-0.088713530"," 0.396258609"," 0.304638352","-0.231771063","-0.317276333"," 0.538306206","-0.198510150","-0.088713530"," 0.316394464","-0.212721882"," 0.270119888","-0.079806922","-0.214755570","-0.461693794","-0.208639969","-0.214755570"
"A0A087X0Q4","-0.074109322","-0.103699831","-0.128525871","-0.114602055","-0.119212181","-0.091020082","-0.091020082","-0.103699831","-0.097796212","-0.102441468","-0.100921290","-0.116414564","-0.099238123","-0.087651364","-0.110431990","-0.114602055"," 0.871474129"," 0.029865781","-0.050249291"," 0.689521343","-0.114602055","-0.119212181","-0.006870463","-0.099238123","-0.069665260","-0.071030111"," 0.035044233"," 0.487152087"," 0.038151998"," 0.035044233"
"P06733"," 0.06521150"," 0.44884255"," 0.25314783"," 0.34292781"," 0.17852005","-0.11765099","-0.24447907"," 0.28719007","-0.25485629","-0.18837971"," 0.10933547","-0.03661582","-0.17527997"," 0.20050013","-0.23378549"," 0.44884255","-0.42724769","-0.24447907","-0.11765099","-0.08108062"," 0.06521150","-0.03661582"," 0.17852005"," 0.48149529"," 0.08893140","-0.43945726","-0.00273580","-0.51850471"," 0.13603283","-0.16588975"
"P02765"," 0.01681749","-0.06916593"," 0.03628422"," 0.32048083"," 0.42839909"," 0.03628422"," 0.26917837"," 0.05316629","-0.05307338","-0.51964940"," 0.05316629"," 0.01681749"," 0.18661560"," 0.01681749"," 0.29410750"," 0.01681749","-0.57160091","-0.32481954"," 0.37644858","-0.15474715"," 0.11631149","-0.04003931"," 0.42839909"," 0.09141599","-0.27354454","-0.32481954","-0.18148681"," 0.10692807","-0.06916593","-0.28234316"
"CON__P00711","-0.002283114"," 0.105378169","-0.078629559","-0.168166127","-0.064337522","-0.217134024"," 0.102501559","-0.104251533","-0.228154805"," 0.293864347"," 0.265410705","-0.027400000","-0.112720849"," 0.747484393"," 0.085524498","-0.020901122","-0.080124672","-0.059028450","-0.044689664"," 0.300635382","-0.243203771","-0.252515607"," 0.124956490","-0.161787643"," 0.032255452","-0.062990428","-0.049112891"," 0.013223338","-0.044689664","-0.049112891"
"D6RF34"," 0.03593279"," 0.19004343"," 0.01515770"," 0.30643599","-0.02810909"," 0.04678511"," 0.17352969","-0.11109596"," 0.09934009","-0.58573718"," 0.17352969"," 0.05899866","-0.21911157"," 0.23202694","-0.05090826"," 0.14309250","-0.18912929","-0.02810909","-0.20430637","-0.19808232"," 0.21165058"," 0.04678511"," 0.23202694"," 0.04678511","-0.02810909","-0.53415221"," 0.26382630","-0.54929184"," 0.41426282"," 0.03593279"
"P02750","-0.28305384","-0.11989874"," 0.24881140"," 0.07108927","-0.05349973"," 0.15892242"," 0.04141288","-0.03090157"," 0.24881140","-0.15071040"," 0.10662667","-0.11989874"," 0.09040468","-0.11989874","-0.26749969","-0.11989874","-0.17876668"," 0.08312447","-0.15071040","-0.18862315","-0.30864865","-0.25908564","-0.24079014"," 0.29223452"," 0.01321132","-0.07912139"," 0.50235878","-0.05349973"," 0.69135135"," 0.17614677"
"P04406"," 0.13819125"," 0.41522268"," 0.20063846"," 0.24081785"," 0.20063846","-0.24277522","-0.14777053"," 0.05315026","-0.12432468"," 0.04367717"," 0.13819125"," 0.11383282","-0.15385341"," 0.07522494","-0.10285137"," 0.33839706","-0.33892869","-0.22443303","-0.19505981","-0.34425446"," 0.18483434"," 0.16646191"," 0.16646191"," 0.54316438","-0.45683562","-0.16224045","-0.16224045","-0.01981255","-0.13523290","-0.20829157"
"P30086","-0.13868553"," 0.09761119"," 0.05080017"," 0.16572560","-0.03586018","-0.28988127","-0.24952994","-0.06913448","-0.13868553","-0.15700757"," 0.11637751"," 0.19833365","-0.06054319","-0.29331058","-0.01580031"," 0.03555731"," 0.05080017","-0.08025182","-0.12202209"," 0.69137944","-0.05412615"," 0.10854202"," 0.13167857"," 0.34603385"," 0.03555731","-0.30862056"," 0.03555731","-0.08629316"," 0.08069377","-0.04489553"
"A0A0C4DH31"," 0.17875208","-0.16908672","-0.08516568"," 0.12719668","-0.01437183"," 0.08720969","-0.17973466","-0.24224570"," 0.27158111"," 0.21040479"," 0.10447478","-0.44311978"," 0.55688022","-0.16241826","-0.02164020"," 0.07800258","-0.20433223","-0.06010921"," 0.21040479","-0.21430912"," 0.23464705"," 0.24734864","-0.35999624"," 0.12719668"," 0.14799310","-0.31645585"," 0.02903860","-0.18642547"," 0.08720969","-0.03892952"
"D6RAL1","-0.12517036","-0.10588461","-0.12941721","-0.11504002","-0.08272909","-0.08272909","-0.08830898","-0.09893852","-0.09395483","-0.09395483","-0.09579531","-0.10663105","-0.10183206","-0.08147804","-0.10183206","-0.11034027"," 0.87058279"," 0.03927586"," 0.17711527"," 0.50431914","-0.10946410","-0.11448565","-0.12286953","-0.09317444","-0.07345599","-0.07345599"," 0.45140967"," 0.05761048"," 0.05301756"," 0.04761127"
"Q02818"," 3.066165e-02","-1.376452e-01","-1.872278e-01","-1.805497e-01","-1.123514e-01","-1.063836e-02"," 2.513244e-05","-9.696502e-02","-1.805497e-01"," 9.885867e-02"," 7.989947e-03"," 1.859126e-01"," 9.885867e-02"," 2.513244e-05"," 1.631234e-01","-1.679858e-01"," 7.014579e-02"," 7.111146e-01","-6.958731e-02","-2.057891e-01"," 3.066165e-02","-1.063836e-02","-5.106802e-02","-2.888854e-01","-4.212995e-02"," 2.255018e-01"," 8.851127e-02","-9.696502e-02"," 1.382244e-01","-1.063836e-02"
"P04004","-0.124005690","-0.222279912","-0.178431763","-0.100898638","-0.143088694"," 0.023713773","-0.020641902","-0.085129744","-0.109500723","-0.355151582","-0.135066238","-0.047558860","-0.116934616","-0.028220972","-0.143088694","-0.203942348"," 0.191967903"," 0.644848418"," 0.060214730"," 0.202493349","-0.151841543"," 0.074957305","-0.053467819","-0.215082081"," 0.143767321","-0.006694816"," 0.216206449","-0.038524754"," 0.276533723"," 0.644848418"
"H0Y8K1","-0.02073317","-0.04519195","-0.21184428","-0.17790432"," 0.03031766"," 0.16550636","-0.13385885","-0.15172574","-0.14236172","-0.13893657","-0.14057946","-0.16996903","-0.15610510"," 0.11213860","-0.16163907","-0.17790432"," 0.10587098"," 0.13917990"," 0.78815572"," 0.10587098","-0.17125663","-0.01387541","-0.20335597","-0.13251170","-0.08771429","-0.09159494"," 0.15618554"," 0.60949615"," 0.16015509"," 0.15618554"
"Q16851"," 0.134807867"," 0.454201906"," 0.070608577"," 0.503852735"," 0.200509819","-0.157351347","-0.148130453"," 0.232248785","-0.213169974"," 0.096583684"," 0.185553671"," 0.261709597","-0.020456430"," 0.216794274","-0.091509972"," 0.216794274","-0.367745745","-0.265368679","-0.055795820","-0.376696279"," 0.005782524"," 0.232248785"," 0.005782524"," 0.295902144","-0.227520631","-0.496147265","-0.182187050","-0.112016955","-0.165436003","-0.233848562"
"P06858","-0.24721690","-0.03836901"," 0.22447372","-0.02418826"," 0.32237891"," 0.02885299"," 0.13865309"," 0.08790765"," 0.12168214","-0.10247990"," 0.26880742"," 0.37456359"," 0.40287649"," 0.04641581"," 0.15725944","-0.07324183","-0.40318434","-0.15468537","-0.59712351","-0.42379887"," 0.13865309"," 0.17819962"," 0.15725944","-0.10247990","-0.17929122","-0.42379887"," 0.13865309","-0.24721690"," 0.26880742","-0.03836901"
"Q6X4U4","-0.436683085","-0.192989033","-0.264098379"," 0.070342164","-0.148117043"," 0.395724744"," 0.503792411"," 0.503792411","-0.186005172"," 0.094601817"," 0.023833219"," 0.150058737"," 0.264318182"," 0.563316915"," 0.023833219","-0.205884060","-0.167214550","-0.083394423","-0.156007073","-0.175805644","-0.106691183"," 0.079364732","-0.063172512","-0.219255305","-0.148117043","-0.087427410","-0.017726050"," 0.044805356"," 0.003976567","-0.063172512"
"A0A075B6K5"," 0.02408758","-0.40099608"," 0.02408758","-0.15534533"," 0.16720442"," 0.18842616","-0.10711851","-0.35388744"," 0.44466365"," 0.36360260"," 0.09489368","-0.11627720"," 0.16720442","-0.18968213"," 0.36360260"," 0.01268021","-0.27022917","-0.09436190"," 0.38047483","-0.28275757","-0.15534533","-0.33963112"," 0.07539663"," 0.07539663","-0.55533635"," 0.38047483"," 0.03608027"," 0.20193138"," 0.07539663","-0.05463598"
"P02533","-0.073789432","-0.125327506","-0.125327506","-0.210511384","-0.195444619"," 0.042109939"," 0.014542871","-0.013862069","-0.111228890"," 0.259596047"," 0.006558010"," 0.012578850","-0.087413658","-0.008149141","-0.036850560","-0.022189798"," 0.355373359","-0.159421635"," 0.024330230"," 0.301123746","-0.154778591","-0.045969332","-0.100527093","-0.144229975"," 0.093688834"," 0.035923228"," 0.789488616","-0.009622703","-0.154778591","-0.155891248"
"P20061"," 0.3597616239"," 0.0574756094","-0.0306567725","-0.2881219142"," 0.2167023658","-0.2228724056"," 0.2791126289"," 0.0660972837"," 0.3238020170"," 0.1013324763","-0.1482456810"," 0.0195629718","-0.0906734128","-0.1819215484"," 0.0387684410","-0.1318381126","-0.1363956275","-0.0422749248","-0.3987274326","-0.1482456810"," 0.1013324763","-0.0474405595","-0.2228724056"," 0.6012725674","-0.2426473823"," 0.0324759061"," 0.0574756094","-0.0165168276"," 0.0952669156","-0.0009882047"
"P00738","-0.205655676"," 0.055834195"," 0.620920518"," 0.032061255"," 0.449108312"," 0.071405094","-0.379079482"," 0.176343789"," 0.346765708","-0.147147987","-0.332145219","-0.110063021","-0.019333689"," 0.006034521"," 0.024870027"," 0.071405094","-0.283521450","-0.227729706","-0.039689685"," 0.071405094"," 0.041037123"," 0.081539690"," 0.471388240","-0.007408900","-0.189772703","-0.028804354","-0.186447508"," 0.012585564","-0.173953636","-0.201951207"
"P06396"," 0.020757654","-0.030366519","-0.334470545","-0.122222996"," 0.166993604"," 0.141897991"," 0.055500313","-0.196445187","-0.001373444","-0.240728707","-0.071619820"," 0.055500313"," 0.067898686","-0.084359749"," 0.047242660","-0.122222996"," 0.083861307","-0.240728707","-0.232188229"," 0.613002803"," 0.020757654"," 0.290737337","-0.147067693","-0.260096670","-0.251388896"," 0.083861307","-0.147067693"," 0.274648781","-0.105842013"," 0.665529455"
"Q92876","-0.021215562","-0.049964294","-0.414067677","-0.104091173"," 0.129745257","-0.063868037"," 0.144513212"," 0.086923588","-0.157633187","-0.209210112","-0.049964294"," 0.011693759","-0.287978666"," 0.075859287"," 0.045185387","-0.111243507","-0.111243507"," 0.086923588","-0.249595286","-0.140684093"," 0.258239909"," 0.011693759"," 0.029603345","-0.209210112","-0.194527774"," 0.003004567"," 0.330235400"," 0.129745257"," 0.445198642"," 0.585932323"
"P06702","-0.27805758","-0.07920910"," 0.03737338","-0.43194051"," 0.45171716","-0.07920910","-0.10810398"," 0.03737338","-0.21256630"," 0.11908763","-0.11442775","-0.19684692","-0.23118222","-0.03430623","-0.07920910"," 0.56805949","-0.03913514"," 0.01077154"," 0.30540283","-0.03618238"," 0.16889064","-0.14471164","-0.32902899","-0.14124231"," 0.41281687"," 0.38800527"," 0.03737338","-0.08360150"," 0.05035044"," 0.03173876"
"Q9P2X0","-0.09780171","-0.18950707","-0.11091071"," 0.35006399","-0.05360196"," 0.28998948"," 0.27834349","-0.26319082","-0.14812464"," 0.14147613"," 0.05027769"," 0.26644582","-0.06158087","-0.02715122"," 0.21439833","-0.20449535","-0.07731499"," 0.01956366"," 0.22498465","-0.08652820"," 0.02560443"," 0.08370203","-0.64993601","-0.28672673","-0.45896392"," 0.19904551"," 0.08370203"," 0.33099217"," 0.10696714"," 0.05027769"
"P63104"," 0.01794054"," 0.17683596","-0.13527947","-0.11375571"," 0.04778296","-0.29047424","-0.28130034"," 0.12002130","-0.33011471"," 0.19379472"," 0.04778296"," 0.14093059","-0.30523334","-0.25975463","-0.17031083"," 0.15224151","-0.18092885"," 0.01794054"," 0.39416559"," 0.29792922","-0.07306249","-0.11375571"," 0.03614484"," 0.19379472"," 0.59609224","-0.40390776"," 0.16196693","-0.21793169"," 0.20626894"," 0.07417621"
"D6RC73"," 0.011987543","-0.043485356","-0.357178529"," 0.052066366"," 0.173212860"," 0.052066366","-0.032034830"," 0.031798339","-0.048616571","-0.054290559","-0.507215347","-0.043485356","-0.280553367"," 0.125796236"," 0.194361930","-0.225527550"," 0.011987543"," 0.173212860"," 0.019763644"," 0.005635635","-0.565368645","-0.037676447","-0.079688352","-0.099894859"," 0.143120538"," 0.180523528"," 0.265233785"," 0.434631355"," 0.298871631"," 0.200745612"
"P07195","-0.014627437"," 0.440687872","-0.343967610"," 0.128127564","-0.163117606","-0.269279931","-0.185937608"," 0.006827692","-0.218051296","-0.116856493"," 0.061743179","-0.100055128","-0.321177059"," 0.105900910","-0.296042856"," 0.122844721"," 0.415227720"," 0.389787103","-0.037959228"," 0.656032390"," 0.014428883"," 0.014428883","-0.134985765"," 0.183400573"," 0.250839922","-0.313855877","-0.068205142","-0.061385275","-0.050830496","-0.093942607"
"A0A087X1J7"," 0.17491084","-0.22398692","-0.19437180"," 0.52593151"," 0.16414766"," 0.14516804","-0.06093200","-0.26579316","-0.11885915"," 0.11396740"," 0.30774553"," 0.25361303"," 0.19791894"," 0.21355166"," 0.09349450"," 0.08448056","-0.19437180","-0.10791989","-0.03349437","-0.18912592","-0.13905744","-0.13161277","-0.16964891","-0.47406849","-0.09194374"," 0.23178845","-0.06093200"," 0.07008745","-0.04220023","-0.07848697"
"O00560","-0.04260191","-0.10499537"," 0.50067282"," 0.38540995"," 0.10747195"," 0.15354603","-0.01568848"," 0.03382091"," 0.14680163","-0.26353009"," 0.04121098"," 0.04960133"," 0.19864277","-0.11799215","-0.03041593"," 0.16806538","-0.39477101","-0.35697426"," 0.01939512","-0.39752407"," 0.15354603"," 0.29049507"," 0.39812653","-0.03041593","-0.49932718"," 0.37306958","-0.33371590"," 0.22673029","-0.32493819","-0.33371590"
"P02749","-0.04893269","-0.38807453"," 0.04903960","-0.08901291"," 0.16633650"," 0.10624563"," 0.09717083","-0.02909487","-0.01071010","-0.04893269","-0.02352016","-0.01810600"," 0.06260446","-0.10038916"," 0.05723788","-0.09406469","-0.14292387","-0.06750274"," 0.20528936","-0.13982654","-0.08901291"," 0.13336174"," 0.61192547","-0.25267114","-0.15117064","-0.07393686","-0.02909487"," 0.36240094","-0.01071010","-0.04392488"
"A0A0C4DH29","-0.2866063204","-0.0235985641","-0.3239135989","-0.2670838573","-0.2893735996","-0.1577887618","-0.1714340034","-0.2054890764","-0.1959078264"," 0.2912073650","-0.2054890764","-0.2176476656","-0.2215203685","-0.1577887618","-0.2241043911","-0.2297169363"," 0.6760864011"," 0.2696266307"," 0.3969208835"," 0.1740879315","-0.2389907173"," 0.0005345217","-0.2963226481","-0.1979806901"," 0.4930908814"," 0.2744292579"," 0.3372492190"," 0.3495197273"," 0.3567966793"," 0.2912073650"
"P01860"," 0.025346127"," 0.124753904","-0.243776908"," 0.039596382"," 0.087201727","-0.006770274","-0.112736840"," 0.045916711","-0.092870904"," 0.065079412","-0.238563164","-0.254501526","-0.019639768","-0.076675465","-0.110913882","-0.119770678"," 0.694167828","-0.228854039"," 0.039596382"," 0.745498474"," 0.039596382"," 0.007599903","-0.191226312","-0.146360745"," 0.101759969"," 0.174217134","-0.224582653"," 0.323577502","-0.222082028","-0.224582653"
"O60664"," 0.37788377","-0.03317489"," 0.07415101"," 0.24323493","-0.29975868"," 0.14709119","-0.01473449","-0.16640930","-0.15426032"," 0.13283454","-0.06244100"," 0.50578408","-0.07358208"," 0.10737273","-0.14294024","-0.23880209","-0.15426032"," 0.17407769","-0.42177367","-0.16640930"," 0.10737273","-0.35329370","-0.27842416"," 0.17407769","-0.49421592"," 0.37788377"," 0.36056372","-0.39975731"," 0.44464219"," 0.22726744"
"O00391","-0.02461233","-0.15337327"," 0.05546252"," 0.04593186","-0.08497245","-0.05825372"," 0.10582691","-0.03735724"," 0.21253123","-0.20466701"," 0.02912565"," 0.18533543"," 0.06852301","-0.15337327"," 0.05546252","-0.32621866"," 0.53797178","-0.20466701","-0.03164249"," 0.35491229","-0.04536572","-0.04536572","-0.07874070"," 0.14022441","-0.46202822"," 0.11696184","-0.16369819","-0.06679899","-0.14824051"," 0.38110604"
"P15328"," 3.675323e-02"," 5.933175e-02","-4.373647e-03"," 6.771185e-02","-7.375927e-02"," 1.164257e-02"," 1.206829e-01"," 5.933175e-02"," 1.693160e-01","-2.020017e-01"," 4.399776e-02","-1.016725e-05"," 1.479652e-01"," 7.586820e-02"," 1.769963e-01","-1.529131e-02","-1.577779e-01"," 5.924025e-01","-2.091784e-01","-1.680524e-01"," 5.933175e-02","-2.081649e-02","-1.235264e-01"," 5.233215e-02","-4.075975e-01","-3.062308e-02"," 5.728725e-03","-2.557743e-01"," 3.675323e-02","-4.736323e-02"
"P04432"," 0.20934601","-0.33567852"," 0.10993901"," 0.04781433"," 0.10475660"," 0.12610229","-0.17276922"," 0.02655682"," 0.23082733"," 0.25873511"," 0.09409270","-0.49490144"," 0.38829473","-0.12539570"," 0.12136624"," 0.03514223","-0.16483713","-0.13523869","-0.34199331","-0.16483713"," 0.15978127"," 0.28766887","-0.22296277"," 0.24147995","-0.39196601"," 0.50509856","-0.11378693","-0.06178871","-0.10705954","-0.11378693"
"P34096","-0.22558139"," 0.19777958","-0.63823330","-0.04668436","-0.05711735","-0.03047741"," 0.16230553","-0.28673201"," 0.05220625"," 0.36176670","-0.14382361","-0.26949495","-0.05711735"," 0.17617581","-0.05711735"," 0.06418694","-0.03047741"," 0.02553788"," 0.07446322","-0.02669717"," 0.24168243"," 0.06807303"," 0.11258218","-0.03047741","-0.41769431"," 0.35400862"," 0.06807303"," 0.21951379"," 0.08157796"," 0.05779241"
"P13647","-0.07800645","-0.16265454","-0.22498666","-0.34319769","-0.25980387"," 0.15632648"," 0.10885893"," 0.07922554","-0.04412437"," 0.40123366"," 0.11854378"," 0.05309614","-0.01611724"," 0.10336968"," 0.00190939","-0.04216493"," 0.65680231"," 0.31185191"," 0.09291769"," 0.43207059","-0.17275007","-0.05407484","-0.23014441","-0.20982745"," 0.33102997"," 0.00190939","-0.33341983","-0.01278138","-0.33167189","-0.33341983"
"P25705","-0.142833829","-0.121927723","-0.136935037","-0.124405580","-0.089181818","-0.106383219","-0.110471988","-0.118854334","-0.111564472","-0.126362784","-0.124405580","-0.138484437","-0.116008624","-0.101230121","-0.126362784","-0.131296065"," 0.690043854"," 0.002980600"," 0.248081415"," 0.741111566","-0.128264675","-0.136935037","-0.144741913","-0.112648762","-0.087118109","-0.088240488"," 0.006617111"," 0.070473760"," 0.010090987"," 0.855258087"
"P02790","-0.36601087","-0.18778922"," 0.04806468","-0.32782791"," 0.54428522"," 0.48279942"," 0.08041056"," 0.24671202"," 0.12610346","-0.27054861","-0.18778922","-0.05070031","-0.12453917"," 0.10870279","-0.17764677"," 0.36285218","-0.16651123"," 0.06783133","-0.06114306","-0.19556713","-0.20744906","-0.09586445"," 0.06783133","-0.06114306"," 0.12610346","-0.45571478"," 0.29017645","-0.13769147"," 0.37892740"," 0.14313603"
"E7EU05"," 0.34373445","-0.09744550"," 0.34373445"," 0.20695733","-0.03309584"," 0.12301751"," 0.08893989"," 0.11514944"," 0.35466124","-0.07285049","-0.55662849"," 0.36889724"," 0.04691511"," 0.24153269"," 0.26325745"," 0.03077037","-0.45878923","-0.42391265","-0.27276790","-0.45878923"," 0.11514944"," 0.04691511"," 0.36889724"," 0.44337151"," 0.04691511"," 0.12880574","-0.40189638","-0.10497273","-0.39457650","-0.40189638"
